id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
mQI-I3qbCZ0,Write The Future - The Wedding Toast | Grammarly,,2018-09-10T20:40:02Z,,27,en,en,https://i.ytimg.com/vi/mQI-I3qbCZ0/default.jpg,https://i.ytimg.com/vi/mQI-I3qbCZ0/hqdefault.jpg,PT1M17S,49173725,2497,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
zyZPnmTgNE0,Write the Future | Grammarly - The Fundraiser,,2018-04-23T19:03:58Z,,27,en,en,https://i.ytimg.com/vi/zyZPnmTgNE0/default.jpg,https://i.ytimg.com/vi/zyZPnmTgNE0/hqdefault.jpg,PT51S,1647005,141,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
dw-drM28BSc,Write the Future | Grammarly - The Founder,,2018-04-23T19:02:00Z,,27,en,en,https://i.ytimg.com/vi/dw-drM28BSc/default.jpg,https://i.ytimg.com/vi/dw-drM28BSc/hqdefault.jpg,PT49S,5126373,283,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
richolvxH9k,Write the Future | Grammarly - The Declaration,,2018-04-23T18:59:25Z,,27,en,en,https://i.ytimg.com/vi/richolvxH9k/default.jpg,https://i.ytimg.com/vi/richolvxH9k/hqdefault.jpg,PT46S,3240841,95,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
6X85QMty9OQ,Write the Future | Grammarly - The Term Paper,,2018-04-17T21:01:30Z,,27,en,en,https://i.ytimg.com/vi/6X85QMty9OQ/default.jpg,https://i.ytimg.com/vi/6X85QMty9OQ/hqdefault.jpg,PT44S,99360464,953,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
hf1SEpG5T4w,Write the Future | Grammarly - The Sell,,2018-04-17T20:58:39Z,,27,en,en,https://i.ytimg.com/vi/hf1SEpG5T4w/default.jpg,https://i.ytimg.com/vi/hf1SEpG5T4w/hqdefault.jpg,PT36S,8964608,46,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
bQPR99T4QAA,Write the Future | Grammarly - The Opening Line,,2018-04-17T20:52:32Z,,27,en,en,https://i.ytimg.com/vi/bQPR99T4QAA/default.jpg,https://i.ytimg.com/vi/bQPR99T4QAA/hqdefault.jpg,PT42S,6684805,147,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
qKoVsFI-IJ4,Write the Future | Grammarly - The First Impression,,2018-04-17T20:43:09Z,,27,en,en,https://i.ytimg.com/vi/qKoVsFI-IJ4/default.jpg,https://i.ytimg.com/vi/qKoVsFI-IJ4/hqdefault.jpg,PT36S,97348764,407,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
JSq-ImPEU2k,Grammarly | Write the Future,,2018-04-17T20:33:52Z,,27,en,en,https://i.ytimg.com/vi/JSq-ImPEU2k/default.jpg,https://i.ytimg.com/vi/JSq-ImPEU2k/hqdefault.jpg,PT1M14S,8863755,94,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
8JK--BKpm3A,Write Better Instantly | Grammarly,,2018-02-16T01:13:49Z,,27,en,en,https://i.ytimg.com/vi/8JK--BKpm3A/default.jpg,https://i.ytimg.com/vi/8JK--BKpm3A/hqdefault.jpg,PT31S,2345199,58,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
2oIeAWRvyKQ,Improve Communication - Grammarly,,2018-02-16T01:14:56Z,,27,en,en,https://i.ytimg.com/vi/2oIeAWRvyKQ/default.jpg,https://i.ytimg.com/vi/2oIeAWRvyKQ/hqdefault.jpg,PT16S,1139393,33,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
7Zsn_T0HDP0,Write Better Instantly - Grammarly,,2018-02-16T01:11:13Z,,27,en,en,https://i.ytimg.com/vi/7Zsn_T0HDP0/default.jpg,https://i.ytimg.com/vi/7Zsn_T0HDP0/hqdefault.jpg,PT16S,11707420,59,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
9HADbclLHrY,Find The Perfect Word - Grammarly,,2018-02-16T01:04:26Z,,27,en,en,https://i.ytimg.com/vi/9HADbclLHrY/default.jpg,https://i.ytimg.com/vi/9HADbclLHrY/hqdefault.jpg,PT16S,7378776,30,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
nlBhOCCv96c,Find The Perfect Word | Grammarly,,2018-02-16T01:00:57Z,,27,en,en,https://i.ytimg.com/vi/nlBhOCCv96c/default.jpg,https://i.ytimg.com/vi/nlBhOCCv96c/hqdefault.jpg,PT31S,303745,33,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
WfABpiDfpKk,Instant Writing Help | Grammarly,,2018-02-16T00:49:57Z,,27,en,en,https://i.ytimg.com/vi/WfABpiDfpKk/default.jpg,https://i.ytimg.com/vi/WfABpiDfpKk/hqdefault.jpg,PT31S,627008,23,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
H6cP0brLMyc,Instant Writing Help - Grammarly,,2018-02-16T00:43:50Z,,27,en,en,https://i.ytimg.com/vi/H6cP0brLMyc/default.jpg,https://i.ytimg.com/vi/H6cP0brLMyc/hqdefault.jpg,PT16S,3750009,25,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
78lkDYtKTKk,Level Up Your Writing | Grammarly,,2018-02-16T00:42:31Z,,27,en,en,https://i.ytimg.com/vi/78lkDYtKTKk/default.jpg,https://i.ytimg.com/vi/78lkDYtKTKk/hqdefault.jpg,PT31S,378532,22,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
8xjjQo5EPsQ,Level Up Your Writing - Grammarly,,2018-02-16T00:40:38Z,,27,en,en,https://i.ytimg.com/vi/8xjjQo5EPsQ/default.jpg,https://i.ytimg.com/vi/8xjjQo5EPsQ/hqdefault.jpg,PT16S,12959200,268,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
uEIVH6RyeTY,Grammarly | Write the Future,,2017-11-29T23:41:38Z,,27,en,en,https://i.ytimg.com/vi/uEIVH6RyeTY/default.jpg,https://i.ytimg.com/vi/uEIVH6RyeTY/hqdefault.jpg,PT1M14S,2381100,123,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
Tv6VQayLZ8A,Enhance Your Writing | Grammarly,,2017-09-15T20:41:22Z,,27,en,en,https://i.ytimg.com/vi/Tv6VQayLZ8A/default.jpg,https://i.ytimg.com/vi/Tv6VQayLZ8A/hqdefault.jpg,PT31S,764039,47,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
MOo9iJ8RYWM,Enhance Your Writing | Grammarly,,2017-09-15T20:35:49Z,,27,en,en,https://i.ytimg.com/vi/MOo9iJ8RYWM/default.jpg,https://i.ytimg.com/vi/MOo9iJ8RYWM/hqdefault.jpg,PT1M1S,564089810,3191,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
SifmSF3nvmI,Write The Future | Grammarly,,2017-09-15T19:47:31Z,,27,en,en,https://i.ytimg.com/vi/SifmSF3nvmI/default.jpg,https://i.ytimg.com/vi/SifmSF3nvmI/hqdefault.jpg,PT36S,5520479,194,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
FQr3plbXI6s,Write the Future with Grammarly,,2017-09-15T19:46:29Z,,27,en,en,https://i.ytimg.com/vi/FQr3plbXI6s/default.jpg,https://i.ytimg.com/vi/FQr3plbXI6s/hqdefault.jpg,PT42S,15747,88,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
x4RMzwyYO50,Write The Future | Grammarly,,2017-09-15T19:44:52Z,,27,en,en,https://i.ytimg.com/vi/x4RMzwyYO50/default.jpg,https://i.ytimg.com/vi/x4RMzwyYO50/hqdefault.jpg,PT36S,3421511,113,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
